,Y,X,Beta,p-value
10168,3865 JT,6753 JT,-0.002684982486702381,0.8999532597306286
10169,3865 JT,6758 JT,-0.019025196603856813,0.4829293149267626
10170,3865 JT,6762 JT,-0.04241884684141839,0.12517236553227012
10171,3865 JT,6767 JT,-0.04771674478772825,0.043014630130611436
10172,3865 JT,6770 JT,-0.03773974957840885,0.08582485170288928
10173,3865 JT,6773 JT,-0.05870647506705532,0.006993093329947472
10174,3865 JT,6841 JT,-0.033122994228151445,0.23813124299163038
10175,3865 JT,6857 JT,-0.005957066441740846,0.8231780126441395
10176,3865 JT,6902 JT,-0.025803833713031438,0.42904402090478777
10177,3865 JT,6952 JT,-0.029607005162223015,0.27700010634017075
10178,3865 JT,6954 JT,-0.03416425759933813,0.27868778809316336
10179,3865 JT,6971 JT,-0.051533464322439895,0.1234419163137043
10180,3865 JT,6976 JT,-0.040626682510895615,0.06576192761136004
10181,3865 JT,6988 JT,0.03984635934753118,0.19282332462399623
10182,3865 JT,7003 JT,-0.047325379096840606,0.08319386955786023
10183,3865 JT,7004 JT,-0.08020628636192395,0.00649979080530429
10184,3865 JT,7011 JT,-0.034422977500318384,0.2646909916932107
10185,3865 JT,7012 JT,-0.0180296108867045,0.5202930019309026
10186,3865 JT,7013 JT,-0.061719088542542794,0.011687913364237664
10187,3865 JT,7186 JT,-0.012663686265862627,0.8094561270480096
10188,3865 JT,7201 JT,0.0011191685780266513,0.9746583517593156
10189,3865 JT,7202 JT,-0.030579566770306696,0.2803732019660639
10190,3865 JT,7203 JT,-0.0010785335960602572,0.9769239017615947
10191,3865 JT,7205 JT,-0.048400438169289385,0.07187565110773253
10192,3865 JT,7211 JT,-0.01827443273597194,0.4033335139524361
10193,3865 JT,7261 JT,-0.023925648032787454,0.3318529242872641
10194,3865 JT,7267 JT,-0.029221377739280872,0.4097032997406326
10195,3865 JT,7269 JT,-0.007769662881722274,0.791654477207976
10196,3865 JT,7270 JT,-0.00791455232560999,0.7755655285305697
10197,3865 JT,7272 JT,0.051205912217264435,0.5159416183721255
10198,3865 JT,7731 JT,0.013218153553227458,0.688925233327994
10199,3865 JT,7733 JT,-0.06738054420982381,0.017519605806652794
10200,3865 JT,7735 JT,-0.024779549632805355,0.31633055634089646
10201,3865 JT,7751 JT,0.02424416484390315,0.6030310237184817
10202,3865 JT,7752 JT,-0.062012738751733465,0.05591584033868422
10203,3865 JT,7762 JT,-0.04420836340549638,0.11215265382907193
10204,3865 JT,7911 JT,-0.0405805724437234,0.3144692620605552
10205,3865 JT,7912 JT,-0.027120075042789255,0.47523613715103363
10206,3865 JT,7951 JT,-0.0021535044790186334,0.9376274209465199
10207,3865 JT,8001 JT,0.017753905031089763,0.627520452565543
10208,3865 JT,8002 JT,0.011909847331400847,0.7539532895322367
10209,3865 JT,8015 JT,-0.018301143933190975,0.5610144925037617
10210,3865 JT,8028 JT,0.006717801889640795,0.940842111564477
10211,3865 JT,8031 JT,0.00740280596563011,0.8557948106951014
10212,3865 JT,8035 JT,-0.0065211991640811385,0.814255413366614
10213,3865 JT,8053 JT,0.009885265802070593,0.7910732404465026
10214,3865 JT,8058 JT,-0.02346921174907904,0.5233875256682756
10215,3865 JT,8233 JT,-0.06595101456429758,0.04755363050471856
10216,3865 JT,8252 JT,-0.04017559231090576,0.14175572426387884
10217,3865 JT,8253 JT,-0.0014606439283982868,0.9591947860612854
10218,3865 JT,8267 JT,-0.0669095143023521,0.07847262988642782
10219,3865 JT,8270 JT,-0.04130334995907874,0.3245465786750861
10220,3865 JT,8303 JT,-0.031180370799853054,0.22116674728940924
10221,3865 JT,8304 JT,-0.0011529563153917653,0.9783950911047421
10222,3865 JT,8306 JT,0.006812630429880487,0.8209911061438947
10223,3865 JT,8308 JT,-0.013531010007986542,0.6742151759946647
10224,3865 JT,8309 JT,-0.010345754522204665,0.7095964643227729
10225,3865 JT,8316 JT,0.018969004388618038,0.5508420723751088
10226,3865 JT,8331 JT,-0.018140019232785985,0.5595720748185735
10227,3865 JT,8332 JT,-0.013139609741269995,0.7477990586620458
10228,3865 JT,8354 JT,-0.01609783710672499,0.5793258232577061
10229,3865 JT,8355 JT,0.00996791710597818,0.7506860783587945
10230,3865 JT,8411 JT,0.003788717054172748,0.9165715915972614
10231,3865 JT,8601 JT,-0.014489250999293258,0.6281601220686647
10232,3865 JT,8604 JT,0.01569578495866716,0.5768788684342736
10233,3865 JT,8628 JT,-0.02984068573438968,0.3542424847554785
10234,3865 JT,8630 JT,-0.007905115592312065,0.7831354249957458
10235,3865 JT,8725 JT,-0.029848063170510218,0.28957331989387897
10236,3865 JT,8729 JT,-0.0009664017883173725,0.9749394339850653
10237,3865 JT,8750 JT,0.018329622415425777,0.4940432746026273
10238,3865 JT,8766 JT,-0.005276356532594284,0.8655138372361675
10239,3865 JT,8795 JT,0.0061475645395244844,0.817808330004541
10240,3865 JT,8801 JT,-0.011068594952982678,0.7052409088040642
10241,3865 JT,8802 JT,0.0046943508383934995,0.8813393925014336
10242,3865 JT,8803 JT,-0.020424391508585514,0.5581370682153193
10243,3865 JT,8804 JT,0.0019262298941854264,0.9384108276819492
10244,3865 JT,8815 JT,-0.019394371094505976,0.7446860330830272
10245,3865 JT,8830 JT,0.007247137235413556,0.7941509002778826
10246,3865 JT,9001 JT,-0.07418754230264829,0.10478793981824189
10247,3865 JT,9005 JT,-0.020632888164903492,0.58405529859101
10248,3865 JT,9007 JT,-0.0066590656785948995,0.8635746767583583
10249,3865 JT,9008 JT,-0.022814766072302275,0.5708853312935454
10250,3865 JT,9009 JT,-0.08946467919054645,0.008996781140874118
10251,3865 JT,9020 JT,-0.05093559425753518,0.20156714675766263
10252,3865 JT,9021 JT,-0.0175557302505951,0.6550324296546165
10253,3865 JT,9022 JT,-0.025266863498725898,0.47955118867682367
10254,3865 JT,9062 JT,-0.045748792213385375,0.18445839770181174
10255,3865 JT,9064 JT,-0.07898618948244743,0.016246414252995445
10256,3865 JT,9101 JT,-0.02662542404620099,0.38306353074112154
10257,3865 JT,9104 JT,-0.022294456553460944,0.4210126837784285
10258,3865 JT,9107 JT,-0.06614326842545684,0.02394177513006332
10259,3865 JT,9202 JT,-0.05570950603894918,0.18716019031564934
10260,3865 JT,9301 JT,-0.016238707397769784,0.5745917173423835
10261,3865 JT,9412 JT,-0.04799476292629372,0.15259360202102096
10262,3865 JT,9432 JT,-0.034470523503944646,0.3667366028234801
10263,3865 JT,9433 JT,-0.01806331856807935,0.5852236034191753
10264,3865 JT,9437 JT,-0.044918320226446186,0.2777100513022297
10265,3865 JT,9501 JT,-0.03505613867550973,0.08365489424381764
10266,3865 JT,9502 JT,-0.05881194068322627,0.08062154998836452
10267,3865 JT,9503 JT,-0.039776079074271935,0.11890234044945479
10268,3865 JT,9531 JT,-0.002224114032766364,0.9545250685165262
10269,3865 JT,9532 JT,-0.011370229341050683,0.7892068660447772
10270,3865 JT,9602 JT,-0.01136845704131533,0.762047020108448
10271,3865 JT,9613 JT,-0.05042265648366557,0.1396022061897557
10272,3865 JT,9681 JT,-0.0845620599540113,0.0015657258758930168
10273,3865 JT,9735 JT,-0.032364532916748796,0.4392373448850909
10274,3865 JT,9766 JT,-0.04402259696561111,0.13626278122708047
10275,3865 JT,9983 JT,-0.04890768103430795,0.06294606784344715
10276,3865 JT,9984 JT,-0.028673267104304342,0.3033490271646471
10277,3893 JT,1332 JT,0.7429000336544234,0.004939615129043578
10278,3893 JT,1333 JT,-1.0603143470193974,0.010703625881850198
10279,3893 JT,1334 JT,0.027429850874339374,0.9057871512279039
10280,3893 JT,1605 JT,0.14832342551447433,0.580077342404284
10281,3893 JT,1721 JT,0.6613496790774268,0.019812743979449026
10282,3893 JT,1801 JT,0.3593649677130395,0.1983721277584129
10283,3893 JT,1802 JT,0.4512730535916251,0.0632537573308877
10284,3893 JT,1803 JT,0.1807849716272688,0.5428615000075188
10285,3893 JT,1808 JT,-0.35159197260523317,0.06450532240448463
10286,3893 JT,1812 JT,0.2606833857829495,0.3514371435455068
10287,3893 JT,1925 JT,0.4064950814585563,0.1021657469364207
10288,3893 JT,1928 JT,0.2753537701736863,0.18126638135806403
10289,3893 JT,1963 JT,0.9386915679670915,3.6702007702657524e-05
10290,3893 JT,2002 JT,0.47730211372241105,0.10777180009870437
10291,3893 JT,2269 JT,0.620016430562134,0.10652624373803651
10292,3893 JT,2282 JT,0.3567182974115151,0.12645924514746304
10293,3893 JT,2432 JT,-0.3119051104483134,0.05895958141101738
10294,3893 JT,2501 JT,0.0075110737125395855,0.9711908523544743
10295,3893 JT,2502 JT,0.4115641804705825,0.18085937717050707
10296,3893 JT,2503 JT,0.5431169327365254,0.01963656073906706
10297,3893 JT,2531 JT,0.4605062013222123,0.053976873514511865
10298,3893 JT,2768 JT,0.01495604421802851,0.9523503274871793
10299,3893 JT,2801 JT,0.5192589231857883,0.06890274261817336
10300,3893 JT,2802 JT,0.33720537893954644,0.3132770535501458
10301,3893 JT,2871 JT,0.5679418409854473,0.03913271935673467
10302,3893 JT,2914 JT,0.33745218059658155,0.16468247422229895
10303,3893 JT,3086 JT,0.26099492379958583,0.20086857800697858
10304,3893 JT,3099 JT,0.3444409150521421,0.16914846763587044
10305,3893 JT,3101 JT,-0.05997382962244487,0.5487416444512601
10306,3893 JT,3103 JT,0.20675147465613394,0.28446347018744716
10307,3893 JT,3105 JT,0.2688276160795398,0.18253749438595007
10308,3893 JT,3110 JT,0.36962863371178384,0.025205218751348017
10309,3893 JT,3289 JT,-0.026531063761202053,0.9289703661514904
10310,3893 JT,3382 JT,-0.05167560016195786,0.8482414106683052
10311,3893 JT,3401 JT,0.3861899931337305,0.13650020344043315
10312,3893 JT,3402 JT,0.2146560846990545,0.44290156765472966
10313,3893 JT,3405 JT,0.6128238226877726,0.026523949572398682
10314,3893 JT,3407 JT,0.27696296222016475,0.40726447478980055
10315,3893 JT,3436 JT,0.019089601975298052,0.9053828142905942
10316,3893 JT,3861 JT,0.3409506702139128,0.08235079044004859
10317,3893 JT,3863 JT,0.08725876277037489,0.5049666751942546
10318,3893 JT,3864 JT,0.34942255094644875,0.1521326603867395
10319,3893 JT,3865 JT,0.17947554187157877,0.3047350038132304
10320,3893 JT,3893 JT,-0.042326925293020325,0.7625846880272505
10321,3893 JT,4004 JT,0.20535501714780813,0.3390733205667218
10322,3893 JT,4005 JT,0.4017639083970315,0.029829898814986523
10323,3893 JT,4021 JT,0.7112809822309218,0.003458902779457371
10324,3893 JT,4041 JT,0.4446695002999535,0.02119226833893992
10325,3893 JT,4042 JT,0.1883985835253344,0.3240601118954102
10326,3893 JT,4043 JT,0.14241541504707467,0.3405244079319171
10327,3893 JT,4061 JT,0.5443438423828661,0.061100749323661
10328,3893 JT,4063 JT,0.4303709885759585,0.07516371107278647
10329,3893 JT,4151 JT,0.33032988777066213,0.274861789459217
10330,3893 JT,4183 JT,0.29411870447268856,0.25507520051997806
10331,3893 JT,4188 JT,0.45295085952936004,0.03670709387709469
10332,3893 JT,4208 JT,0.4925995253827956,0.10270400793548162
10333,3893 JT,4272 JT,0.5505049108063729,0.025410447831409097
10334,3893 JT,4324 JT,0.3362534733477721,0.053131517739590524
10335,3893 JT,4452 JT,0.8476530745218362,0.008256300557102187
10336,3893 JT,4502 JT,0.6561088572933619,0.073888402234047
10337,3893 JT,4503 JT,0.4367110986497401,0.12891895488373128
10338,3893 JT,4506 JT,0.2925971842281449,0.05163027065485218
10339,3893 JT,4507 JT,0.4895867950297151,0.07296870384282374
10340,3893 JT,4519 JT,0.4525901615757181,0.10594581372677996
10341,3893 JT,4523 JT,0.4579035091042252,0.1522721637574235
10342,3893 JT,4543 JT,0.317531174391972,0.17944745612286375
10343,3893 JT,4568 JT,0.4037092641818479,0.27012815818141556
10344,3893 JT,4578 JT,0.07763893893721661,0.8436137967193409
10345,3893 JT,4689 JT,0.25276412848828145,0.15719237887708737
10346,3893 JT,4704 JT,0.4047344015614101,0.05096065645251332
10347,3893 JT,4755 JT,-0.3993927291015576,0.1364248413567867
10348,3893 JT,4901 JT,0.2806528217991832,0.33655748510461925
10349,3893 JT,4902 JT,0.375793608272563,0.07840417100987958
10350,3893 JT,4911 JT,0.04730024147571423,0.8607016881823741
10351,3893 JT,5002 JT,0.3092609807336327,0.10911495913341861
10352,3893 JT,5020 JT,0.6119559612063435,0.0627759468792798
10353,3893 JT,5101 JT,0.16140326556363194,0.40424390643342
10354,3893 JT,5108 JT,0.5404948717693882,0.008215862640270756
10355,3893 JT,5201 JT,0.5481917919573356,0.030221306882952232
10356,3893 JT,5202 JT,0.28016505240122647,0.044522756895443945
10357,3893 JT,5214 JT,0.39648037074350406,0.10517511934657338
10358,3893 JT,5232 JT,0.2154166770756942,0.4930574849112971
10359,3893 JT,5233 JT,0.17270654301440067,0.4495087028945439
10360,3893 JT,5301 JT,0.24609345005488384,0.20019525595317533
10361,3893 JT,5332 JT,0.3015974680632117,0.2928007682728106
10362,3893 JT,5333 JT,0.1890286395130485,0.4302564573534553
10363,3893 JT,5401 JT,0.3819593122211828,0.05756865392532476
10364,3893 JT,5406 JT,0.4242848234721286,0.01209158370018267
10365,3893 JT,5411 JT,0.24326696884706497,0.11157850058004067
10366,3893 JT,5413 JT,0.15320861593623833,0.34548766480260273
10367,3893 JT,5541 JT,0.30805219843679327,0.07852792636448541
10368,3893 JT,5631 JT,0.41590839855254397,0.0513764382750875
10369,3893 JT,5703 JT,0.10503833139113355,0.6564276921507615
10370,3893 JT,5706 JT,0.3360202577223987,0.0998021447072742
10371,3893 JT,5707 JT,0.4298688158829638,0.03343407657282135
10372,3893 JT,5711 JT,0.4093527858116681,0.07409260806743322
10373,3893 JT,5713 JT,0.12078364883153053,0.5813662679971592
10374,3893 JT,5714 JT,0.22081074584655638,0.5292683231294534
10375,3893 JT,5715 JT,0.09144919687951304,0.5043542881906165
10376,3893 JT,5801 JT,0.20512086670181745,0.34131913796755686
10377,3893 JT,5802 JT,0.7120411094228711,0.004540941791007153
10378,3893 JT,5803 JT,0.12882081299246265,0.5148315996468446
10379,3893 JT,5901 JT,0.4036912684856712,0.0060233916275313736
10380,3893 JT,6098 JT,-0.018086938712767408,0.9602678722878417
10381,3893 JT,6103 JT,0.12697082179691835,0.5043635379413816
10382,3893 JT,6113 JT,0.4765945317836434,0.01650187915094124
10383,3893 JT,6178 JT,-0.8571012159044487,0.22469665888338833
10384,3893 JT,6301 JT,0.6310458242994021,0.01800821336546748
10385,3893 JT,6302 JT,0.24191617690168205,0.2135204980938687
10386,3893 JT,6305 JT,0.5116247044735174,0.038552730963559406
10387,3893 JT,6326 JT,0.515192890303492,0.03632253465410759
10388,3893 JT,6361 JT,0.015131343198496025,0.9390353317231752
10389,3893 JT,6366 JT,0.869224108665269,0.0023172352702008777
10390,3893 JT,6367 JT,0.5163429005432406,0.003284764223909691
10391,3893 JT,6471 JT,0.55341609591251,0.016422096020879604
10392,3893 JT,6472 JT,0.1774223102398752,0.2796066309070143
10393,3893 JT,6473 JT,0.2604760307070122,0.1215022740080992
10394,3893 JT,6479 JT,0.44627800505769005,0.07390349618150821
10395,3893 JT,6501 JT,0.04970466919052573,0.8387930302041376
10396,3893 JT,6502 JT,0.33481764161511224,0.10725202444826928
10397,3893 JT,6503 JT,0.33548877431845264,0.195042225836828
10398,3893 JT,6504 JT,0.5230999346119773,0.023323726426411187
10399,3893 JT,6506 JT,0.03557850916240725,0.8565910246239485
10400,3893 JT,6508 JT,0.7150973775798993,0.025998303215533657
10401,3893 JT,6674 JT,0.17760963776583438,0.32638500055144704
10402,3893 JT,6701 JT,-0.022670110826204688,0.9022744912026079
10403,3893 JT,6702 JT,0.11703412150457569,0.5706885792121335
10404,3893 JT,6703 JT,0.1473733624367532,0.41284060099183484
10405,3893 JT,6724 JT,0.30984753169086743,0.575354174521062
10406,3893 JT,6752 JT,-0.0016658491490764568,0.9922630552900513
10407,3893 JT,6753 JT,0.13730850370203493,0.31869792363620275
10408,3893 JT,6758 JT,0.013571955408097377,0.9163236156622163
10409,3893 JT,6762 JT,0.1384465883562548,0.5506471204028376
10410,3893 JT,6767 JT,0.29309305951455605,0.06512006402006018
10411,3893 JT,6770 JT,-0.03834987724655808,0.7891964429062136
10412,3893 JT,6773 JT,-0.0026076790686909547,0.9857276960717207
10413,3893 JT,6841 JT,0.17429447968484488,0.400705417390009
10414,3893 JT,6857 JT,0.22807231466514516,0.18746845091648293
10415,3893 JT,6902 JT,0.4772209506374912,0.03646796515002451
10416,3893 JT,6952 JT,0.3449738539132168,0.09521066857650104
10417,3893 JT,6954 JT,0.09477898861698696,0.6473228393701512
10418,3893 JT,6971 JT,0.41532051664085606,0.1091105582767364
10419,3893 JT,6976 JT,0.0750156886516827,0.5999016224679459
10420,3893 JT,6988 JT,0.0221417857887354,0.8817278082148652
10421,3893 JT,7003 JT,0.24582516420714992,0.1002001774392385
10422,3893 JT,7004 JT,-0.09681851760423152,0.5938520640258509
10423,3893 JT,7011 JT,0.6528456883665841,0.0017404485775881003
10424,3893 JT,7012 JT,0.39892687108366487,0.05710274141407229
10425,3893 JT,7013 JT,0.2678357598609723,0.19794880069145293
10426,3893 JT,7186 JT,-0.0014233483658892885,0.9944337550551935
10427,3893 JT,7201 JT,0.32687976346921754,0.22689041752053654
10428,3893 JT,7202 JT,0.22317182537161318,0.34093805108152486
10429,3893 JT,7203 JT,0.7766638344884521,0.006055452988897794
10430,3893 JT,7205 JT,0.21669217568393645,0.3598904252913949
10431,3893 JT,7211 JT,-0.033022186459707385,0.8176235857739025
10432,3893 JT,7261 JT,0.15014245679297156,0.22940208311641908
10433,3893 JT,7267 JT,0.5393471955516863,0.06295974022325734
10434,3893 JT,7269 JT,0.510820993091946,0.06743908821894981
10435,3893 JT,7270 JT,0.4063953155852049,0.024233806398249257
10436,3893 JT,7272 JT,0.26190095785058065,0.241072023737902
10437,3893 JT,7731 JT,0.3328993649097998,0.021505374963720635
10438,3893 JT,7733 JT,0.05952146692536578,0.7562917989358955
10439,3893 JT,7735 JT,0.02999332182162211,0.8311025782936183
10440,3893 JT,7751 JT,0.6569166995293164,0.019349196313839193
10441,3893 JT,7752 JT,0.015039237293390448,0.9362221213289776
10442,3893 JT,7762 JT,0.35128568084367107,0.07788584080324142
10443,3893 JT,7911 JT,0.7375150479908438,0.029584342255310533
10444,3893 JT,7912 JT,0.5682631535341054,0.0900502632717985
10445,3893 JT,7951 JT,0.4347856322844668,0.0029517212241785312
10446,3893 JT,8001 JT,0.26914894229191905,0.40230323957979586
10447,3893 JT,8002 JT,0.12241224274322701,0.7017374928907196
10448,3893 JT,8015 JT,0.7268040524447548,0.0010717156438464065
10449,3893 JT,8028 JT,0.002197372376707691,0.9947229726755763
10450,3893 JT,8031 JT,0.4810416529195711,0.20276701506843917
10451,3893 JT,8035 JT,0.20391922571396703,0.34234090972439524
10452,3893 JT,8053 JT,-0.16617688939951528,0.7305901909510668
10453,3893 JT,8058 JT,0.5344377439631358,0.17842199594442493
10454,3893 JT,8233 JT,0.11967742720089615,0.6061627598363495
10455,3893 JT,8252 JT,0.22935794834037665,0.2141288071194466
10456,3893 JT,8253 JT,0.2180466586814641,0.30522140033402856
10457,3893 JT,8267 JT,0.3033053478116172,0.50654427093902
10458,3893 JT,8270 JT,0.19484731904577018,0.45349995115814223
10459,3893 JT,8303 JT,0.06946638272398262,0.6528260208947942
10460,3893 JT,8304 JT,-0.1037883326206832,0.6298274968731996
10461,3893 JT,8306 JT,0.25126384845501964,0.29361402739434733
10462,3893 JT,8308 JT,-0.013860662533853641,0.9502783823278833
10463,3893 JT,8309 JT,0.15211769356772092,0.40495571789118834
10464,3893 JT,8316 JT,0.23625393007121262,0.2801299673895329
10465,3893 JT,8331 JT,0.02484896871412578,0.9308220074088447
10466,3893 JT,8332 JT,0.06526536945928847,0.8229986156037132
10467,3893 JT,8354 JT,0.08796579968373197,0.7663652896788112
10468,3893 JT,8355 JT,0.43385261717278506,0.19413704121666464
10469,3893 JT,8411 JT,0.3116663281141694,0.18432039089222227
